datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count_predicted
04-11-2012 19:00,4,0,0,1,14.76,16.665,43,16.9979,153
02-08-2011 6:00,3,0,1,1,27.88,31.82,69,7.0015,92
02-11-2012 3:00,4,0,1,1,12.3,15.15,70,11.0014,7
14-05-2011 14:00,2,0,0,2,22.14,25.76,94,8.9981,304
15-08-2011 18:00,3,0,1,1,28.7,32.575,65,12.998,570
06-08-2011 17:00,3,0,0,3,30.34,35.605,79,11.0014,249
13-05-2012 16:00,2,0,0,1,29.52,32.575,42,16.9979,684
15-01-2011 15:00,1,0,0,2,13.12,15.91,36,12.998,150
16-06-2011 05:00,2,0,1,1,25.91178132,31.34601517,64,13.86247302,18
17-10-2012 22:00,4,0,1,1,18.86,22.725,88,16.9979,110
17-11-2011 08:00,4,0,1,3,12.69896004,16.12405097,61,19.55683081,276
17-07-2011 16:00,3,0,0,1,32.8,36.365,46,19.9995,600
12-10-2011 15:00,4,0,1,3,22.14,25.76,94,16.9979,110
13-08-2011 14:00,3,0,0,1,30.34,34.85,70,16.9979,412
09-06-2012 4:00,2,0,0,1,25.98574606,30.90816398,56,1.869271323,15
09-08-2011 21:00,3,0,1,1,31.98,34.85,46,16.9979,311
10-02-2011 4:00,1,0,1,2,5.74,6.82,59,15.0013,4
10-04-2012 14:00,2,0,1,1,22.14,25.76,24,12.998,261
03-06-2011 7:00,2,0,1,1,22.58674052,25.23440658,47,17.12588579,212
12-11-2012 17:00,4,1,0,1,22.96,26.515,64,19.0012,318
06-10-2012 10:00,4,0,0,1,25.42,30.305,69,19.0012,367
16-11-2011 15:00,4,0,1,3,19.68,23.485,94,7.0015,107
04-06-2011 4:00,2,0,0,1,21.32,25.0,59,6.0032,12
13-06-2012 17:00,2,0,1,1,29.52,32.575,32,32.9975,789
08-05-2011 12:00,2,0,0,1,24.6,31.06,46,6.0032,514
05-06-2011 6:00,2,0,0,2,25.42,30.305,61,7.0015,25
06-12-2012 8:00,4,0,1,1,9.02,10.605,51,19.9995,359
01-02-2011 2:00,1,0,1,2,6.56,11.365,69,0.0,2
13-09-2012 02:00,3,0,1,1,22.14,25.76,77,0.0,9
01-10-2012 23:00,4,0,1,3,22.14,25.76,77,0.0,136
06-10-2011 14:00,4,0,1,1,23.191564,27.0758757,42,7.504076959,230
14-06-2012 01:00,2,0,1,1,24.6,31.06,56,15.0013,9
02-01-2012 5:00,1,1,0,1,11.48,12.88,45,22.0028,3
18-04-2012 16:00,2,0,1,2,17.22,21.21,77,15.0013,135
08-09-2012 17:00,3,0,0,3,23.78,27.275,83,12.998,362
03-04-2012 12:00,2,0,1,1,20.41815103,25.51757959,26,0.0,223
01-10-2011 2:00,4,0,0,1,18.86,22.725,63,27.9993,34
13-04-2012 15:00,2,0,1,1,22.14,25.76,28,16.9979,358
09-03-2011 13:00,1,0,1,2,13.12,14.395,76,23.9994,49
10-05-2011 9:00,2,0,1,2,21.32,25.0,48,7.0015,318
04-04-2012 6:00,2,0,1,2,17.22,21.21,58,0.0,51
15-02-2012 07:00,1,0,1,2,12.3,14.395,65,12.998,123
09-01-2012 4:00,1,0,1,1,9.02,12.12,64,7.0015,4
03-03-2011 19:00,1,0,1,1,8.2,9.85,40,16.9979,86
02-06-2011 22:00,2,0,1,1,26.24,31.06,33,16.9979,198
10-01-2012 6:00,1,0,1,2,7.38,9.09,93,12.998,44
16-09-2012 21:00,3,0,0,1,24.6,31.06,56,7.0015,211
17-01-2012 00:00,1,0,1,2,9.88641449,11.63039535,65,21.91840989,15
18-10-2011 06:00,4,0,1,1,18.86,22.725,82,6.0032,92
19-10-2012 09:00,4,0,1,2,22.14,25.76,94,7.0015,372
16-02-2011 16:00,1,0,1,1,18.86,22.725,31,26.0027,245
07-04-2011 22:00,2,0,1,2,15.4963008,20.71887629,75,12.99687241,79
19-07-2012 18:00,3,0,1,1,35.26,39.395,41,12.998,498
10-03-2011 22:00,1,0,1,2,13.94,16.665,0,8.9981,86
07-10-2011 13:00,4,0,1,1,24.6,31.06,46,0.0,148
06-11-2012 3:00,4,0,1,1,9.02,12.12,64,7.0015,6
02-11-2011 19:00,4,0,1,1,16.4,20.455,76,8.9981,245
15-03-2011 01:00,1,0,1,1,12.3,15.15,62,6.0032,4
10-02-2012 1:00,1,0,1,2,11.48,15.15,61,6.0032,8
02-03-2012 5:00,1,0,1,1,13.77099292,15.44784445,71,0.0,30
01-06-2011 2:00,2,0,1,1,28.7,33.335,79,11.0014,13
07-05-2012 10:00,2,0,1,2,21.32,25.0,77,12.998,244
14-01-2011 05:00,1,0,1,1,4.1,6.82,54,6.0032,14
04-04-2012 0:00,2,0,1,1,19.68,23.485,48,0.0,30
13-10-2011 22:00,4,0,1,1,25.42,28.79,83,12.998,182
12-07-2011 20:00,3,0,1,1,33.62,37.12,43,12.998,456
11-02-2012 22:00,1,0,0,2,5.74,5.305,39,26.0027,72
15-05-2012 19:00,2,0,1,1,27.06,31.06,69,11.0014,469
11-12-2011 17:00,4,0,0,1,11.48,15.91,30,0.0,202
19-06-2012 12:00,2,0,1,1,28.7,32.575,65,6.0032,142
08-10-2012 20:00,4,1,0,3,16.4,20.455,71,15.0013,151
01-03-2011 23:00,1,0,1,1,9.84,11.365,65,15.0013,16
19-07-2012 14:00,3,0,1,1,35.26,39.395,44,6.0032,182
14-07-2012 17:00,3,0,0,3,27.47891989,33.1842998,80,12.43677032,408
04-06-2011 19:00,2,0,0,2,28.7,31.82,39,6.0032,114
15-06-2012 00:00,2,0,1,1,24.6,29.545,73,11.0014,35
13-06-2012 11:00,2,0,1,2,27.06,31.06,54,30.0026,266
08-04-2012 16:00,2,0,0,1,26.24,30.305,19,22.0028,754
14-05-2012 10:00,2,0,1,3,22.14,25.76,88,16.9979,141
19-07-2011 05:00,3,0,1,2,28.7,33.335,74,7.0015,37
11-11-2012 19:00,4,0,0,1,19.10632619,23.33069538,55,7.622255748,174
19-06-2012 07:00,2,0,1,2,24.6,28.79,78,8.9981,213
02-05-2012 14:00,2,0,1,1,25.42,30.305,69,6.0032,172
15-07-2012 10:00,3,0,0,1,31.07566902,36.64029881,67,8.766958425,266
09-07-2012 8:00,3,0,1,2,27.06,30.305,83,11.0014,414
01-07-2011 14:00,3,0,1,1,33.62,34.85,23,12.998,161
12-03-2012 16:00,1,0,1,1,25.42,31.06,35,30.0026,326
19-02-2011 04:00,1,0,0,1,16.4,20.455,15,22.0028,3
12-12-2011 21:00,4,0,1,1,10.66,15.15,81,0.0,150
16-08-2012 15:00,3,0,1,1,32.8,34.85,33,16.9979,284
18-12-2011 06:00,4,0,0,1,8.2,10.605,59,8.9981,10
12-12-2011 17:00,4,0,1,2,11.95165937,18.03473424,54,0.517957914,491
01-02-2011 18:00,1,0,1,2,9.84,12.88,81,7.0015,145
08-02-2011 1:00,1,0,1,2,11.48,15.91,87,0.0,8
18-07-2012 16:00,3,0,1,1,30.34,34.85,66,16.9979,334
08-06-2012 11:00,2,0,1,1,27.38920021,31.74745123,43,17.29551017,236
10-06-2012 22:00,2,0,0,1,29.23587526,33.71081208,65,11.37257703,311
02-07-2012 20:00,3,0,1,1,31.98,34.85,43,8.9981,495
04-05-2012 22:00,2,0,1,1,24.6,28.03,83,8.9981,174
09-08-2011 8:00,3,0,1,1,30.34,34.85,66,0.0,348
13-12-2012 12:00,4,0,1,1,14.76,16.665,40,16.9979,168
02-06-2011 10:00,2,0,1,1,29.52,32.575,28,32.9975,296
04-11-2012 20:00,4,0,0,1,13.12,14.395,53,23.9994,105
03-12-2012 7:00,4,0,1,2,13.96522145,17.86592024,92,0.0,250
03-12-2012 3:00,4,0,1,1,15.58,19.695,87,0.0,6
13-05-2012 05:00,2,0,0,1,21.32,25.0,72,12.998,14
11-04-2012 2:00,2,0,1,1,13.12,15.15,45,19.0012,7
11-04-2012 5:00,2,0,1,1,11.48,13.635,56,12.998,27
03-06-2012 14:00,2,0,0,1,27.88,31.82,36,22.0028,888
05-12-2011 14:00,4,0,1,2,18.86,22.725,67,0.0,251
02-08-2012 12:00,3,0,1,1,34.44,37.88,44,8.9981,161
04-10-2011 7:00,4,0,1,1,17.22,21.21,82,19.0012,164
13-04-2012 03:00,2,0,1,1,14.94591689,16.12176461,56,11.43070378,7
08-06-2012 13:00,2,0,1,1,30.34,32.575,37,16.9979,168
11-04-2011 20:00,2,0,1,1,27.88,31.82,57,35.0008,213
19-11-2012 18:00,4,0,1,2,16.4,20.455,58,16.9979,359
14-07-2012 22:00,3,0,0,1,28.7,33.335,79,12.998,190
19-02-2011 21:00,1,0,0,1,13.12,13.635,26,36.9974,30
12-12-2011 12:00,4,0,1,1,11.48,14.395,52,7.0015,130
06-07-2011 0:00,3,0,1,1,29.52,34.85,74,12.998,47
07-02-2012 16:00,1,0,1,1,18.04,21.97,35,16.9979,348
03-07-2011 12:00,3,0,0,1,32.8,37.88,55,7.0015,361
06-07-2011 10:00,3,0,1,3,28.7,33.335,79,6.0032,135
13-09-2011 04:00,3,0,1,1,22.96,26.515,88,0.0,10
10-05-2012 0:00,2,0,1,3,20.5,24.24,77,11.0014,16
12-01-2012 0:00,1,0,1,3,13.94,16.665,93,12.998,13
18-04-2011 22:00,2,0,1,1,21.32,25.0,55,19.0012,130
15-05-2011 10:00,2,0,0,1,23.78,27.275,83,15.0013,224
09-06-2011 4:00,2,0,1,2,29.52,34.85,79,6.0032,7
07-01-2011 10:00,1,0,1,1,9.02,9.85,37,22.0028,156
17-09-2012 19:00,3,0,1,2,25.42,29.545,73,7.0015,419
12-03-2011 16:00,1,0,0,1,17.30365588,23.33377115,44,29.57632095,337
13-02-2012 22:00,1,0,1,1,10.66,13.635,56,7.0015,58
12-06-2011 2:00,2,0,0,1,26.27136622,28.71345825,90,18.66386846,34
16-07-2012 23:00,3,0,1,1,30.34,35.605,74,6.0032,107
11-11-2012 13:00,4,0,0,1,22.14,25.76,45,7.0015,500
13-04-2011 20:00,2,0,1,1,17.12868786,21.15467806,64,17.0319654,182
07-03-2012 17:00,1,0,1,1,22.96,26.515,43,32.9975,447
07-07-2011 7:00,3,0,1,2,27.06,29.545,89,7.0015,216
05-03-2011 17:00,1,0,0,2,19.68,23.485,59,23.9994,204
19-04-2012 19:00,2,0,1,1,23.78,27.275,46,8.9981,394
12-06-2011 22:00,2,0,0,1,26.24,28.79,83,8.9981,219
10-11-2011 11:00,4,0,1,2,18.86,22.725,67,26.0027,171
04-06-2012 0:00,2,0,1,1,23.78,27.275,53,0.0,44
06-12-2011 18:00,4,0,1,2,18.86,22.725,100,19.0012,230
12-08-2011 21:00,3,0,1,1,28.7,32.575,48,8.9981,372
09-03-2012 22:00,1,0,1,1,13.94,14.395,31,32.9975,59
04-05-2012 8:00,2,0,1,1,22.96,26.515,88,0.0,522
10-01-2011 3:00,1,0,1,1,3.886526559,4.889518728,49,14.1552406,2
04-09-2011 17:00,3,0,0,1,31.16,36.365,66,15.0013,495
06-10-2012 3:00,4,0,0,1,22.14,25.76,77,15.0013,28
17-04-2012 09:00,2,0,1,1,24.6,31.06,38,32.9975,469
08-04-2012 10:00,2,0,0,1,20.5,24.24,25,15.0013,330
08-10-2011 18:00,4,0,0,1,24.6,31.06,46,7.0015,299
08-03-2011 7:00,1,0,1,1,7.38,9.85,64,8.9981,130
19-09-2012 05:00,3,0,1,2,21.32,25.0,68,19.0012,42
07-03-2011 16:00,1,0,1,1,13.52761273,13.77861702,27,24.15755482,205
04-02-2012 11:00,1,0,0,1,12.3,16.665,70,0.0,169
13-05-2011 08:00,2,0,1,2,20.5,24.24,88,12.998,280
14-09-2011 21:00,3,0,1,2,27.06,31.06,65,15.0013,262
07-10-2012 10:00,4,0,0,2,17.22,21.21,67,12.998,244
17-11-2012 03:00,4,0,0,1,10.66,12.88,65,12.998,11
04-09-2011 7:00,3,0,0,1,27.06,30.305,78,12.998,59
07-06-2012 8:00,2,0,1,1,21.32,25.0,77,0.0,715
08-08-2011 2:00,3,0,1,1,27.06,29.545,89,0.0,7
03-07-2012 15:00,3,0,1,2,36.9,38.635,24,0.0,583
04-08-2011 21:00,3,0,1,2,28.7,33.335,74,12.998,233
03-04-2011 17:00,2,0,0,2,18.86,22.725,28,8.9981,216
01-10-2012 9:00,4,0,1,2,21.32,25.0,63,0.0,474
05-08-2011 17:00,3,0,1,1,31.98,35.605,49,19.9995,527
14-08-2012 05:00,3,0,1,2,27.88,31.82,89,12.998,26
05-12-2012 12:00,4,0,1,1,18.04,21.97,41,19.0012,177
03-05-2012 5:00,2,0,1,2,18.86,22.725,88,16.9979,23
18-02-2012 09:00,1,0,0,1,9.02,12.12,80,7.0015,134
05-09-2012 14:00,3,0,1,1,33.62,39.395,56,7.0015,237
07-12-2012 20:00,4,0,1,3,15.58,19.695,76,7.0015,149
17-11-2011 08:00,4,0,1,3,13.94,15.15,61,19.9995,215
07-02-2011 1:00,1,0,1,1,9.02,13.635,75,0.0,4
17-03-2011 19:00,1,0,1,1,18.04,21.97,58,12.998,248
12-09-2011 22:00,3,0,1,1,25.42,28.79,83,11.0014,162
13-06-2011 16:00,2,0,1,1,29.17963881,32.79945285,38,28.41786034,551
19-02-2011 14:00,1,0,0,1,18.86,22.725,15,43.9989,205
15-05-2011 12:00,2,0,0,1,25.42,29.545,73,19.9995,340
15-04-2012 15:00,2,0,0,1,28.7,31.82,39,26.0027,556
01-12-2012 22:00,4,0,0,2,12.3,16.665,87,0.0,140
04-08-2011 12:00,3,0,1,2,31.16,35.605,62,15.0013,142
19-10-2012 15:00,4,0,1,1,26.24,30.305,65,19.9995,403
13-06-2011 13:00,2,0,1,1,28.11865664,31.49804838,34,0.214205094,240
16-11-2011 20:00,4,0,1,3,17.98544885,22.19742352,85,25.40224129,129
14-12-2012 21:00,4,0,1,1,12.3,15.15,75,11.0014,184
10-07-2012 17:00,3,0,1,1,31.40779518,38.53216638,47,12.79851309,737
03-01-2011 15:00,1,0,1,1,10.66,12.12,30,16.9979,100
15-06-2012 04:00,2,0,1,1,22.96,26.515,83,11.0014,10
09-02-2011 10:00,1,0,1,1,5.74,9.09,36,0.0,170
01-03-2011 22:00,1,0,1,1,9.84,13.635,62,7.0015,34
11-02-2011 6:00,1,0,1,1,4.1,9.09,68,0.0,36
03-01-2012 4:00,1,0,1,1,6.56,7.575,55,16.9979,3
01-03-2011 1:00,1,0,1,1,10.66,11.365,70,23.9994,3
03-10-2011 4:00,4,0,1,1,13.94,17.425,87,7.0015,6
02-09-2011 15:00,3,0,1,2,28.7,32.575,61,16.9979,327
01-04-2012 6:00,2,0,0,2,14.76,17.425,76,8.9981,19
14-05-2012 17:00,2,0,1,3,22.96,26.515,88,16.9979,207
03-02-2012 13:00,1,0,1,1,14.76,18.18,46,0.0,87
05-10-2012 0:00,4,0,1,1,22.96,26.515,73,0.0,55
07-02-2012 13:00,1,0,1,1,18.04,21.97,38,16.9979,136
13-05-2012 18:00,2,0,0,2,27.66855457,31.7833814,46,25.76713875,345
16-08-2012 14:00,3,0,1,1,33.62,35.605,32,0.0,201
09-02-2012 23:00,1,0,1,2,12.3,16.665,52,0.0,35
13-01-2011 06:00,1,0,1,1,4.92,7.575,54,8.9981,39
10-10-2011 9:00,4,1,0,1,22.14,25.76,77,0.0,384
12-03-2012 19:00,1,0,1,2,22.96,26.515,49,15.0013,401
15-04-2011 15:00,2,1,0,1,22.14,25.76,52,30.0026,241
06-03-2011 3:00,1,0,0,2,17.22,21.21,82,19.9995,7
15-01-2011 03:00,1,0,0,2,8.376238816,13.11056934,59,0.161997137,5
06-02-2011 3:00,1,0,0,1,10.66,14.395,60,6.0032,7
04-05-2012 4:00,2,0,1,1,22.96,26.515,88,12.998,11
06-02-2012 20:00,1,0,1,1,13.94,16.665,46,11.0014,182
10-03-2012 16:00,1,0,0,1,14.76,18.18,23,0.0,364
07-09-2011 5:00,3,0,1,2,22.96,26.515,100,8.9981,23
14-12-2012 05:00,4,0,1,1,8.2,11.365,69,7.0015,25
05-06-2011 22:00,2,0,0,1,26.24,29.545,78,15.0013,256
03-01-2011 14:00,1,0,1,1,10.30940153,11.4211653,32,19.98235697,67
16-07-2011 01:00,3,0,0,1,24.6,29.545,69,7.0015,75
12-03-2011 9:00,1,0,0,1,11.71809555,14.0646554,66,7.339201499,111
08-05-2011 7:00,2,0,0,2,18.66435116,23.47868543,82,0.0,42
09-11-2012 8:00,4,0,1,1,13.12,15.91,57,11.0014,434
09-02-2012 2:00,1,0,1,1,9.02,11.365,80,8.9981,2
02-10-2011 16:00,4,0,0,3,14.76,17.425,87,12.998,224
18-12-2011 09:00,4,0,0,1,9.02,11.365,64,11.0014,95
04-08-2012 20:00,3,0,0,1,33.62,38.635,52,19.9995,228
03-08-2012 23:00,3,0,1,1,30.34,35.605,79,8.9981,122
19-03-2012 08:00,1,0,1,1,18.71306142,21.82987455,87,6.90253372,513
16-02-2012 14:00,1,0,1,3,13.12,15.91,81,12.998,58
06-08-2011 10:00,3,0,0,2,29.47981734,35.33065452,70,19.7727092,197
07-01-2011 13:00,1,0,1,2,8.2,9.09,37,19.0012,45
14-11-2012 19:00,4,0,1,1,12.3,15.15,52,11.0014,387
05-08-2011 5:00,3,0,1,1,26.24,29.545,78,6.0032,29
16-10-2012 16:00,4,0,1,1,22.14,25.76,39,19.0012,466
07-09-2012 11:00,3,0,1,1,31.16,35.605,62,8.9981,234
06-11-2011 7:00,4,0,0,1,10.66,13.635,87,7.0015,37
19-02-2011 23:00,1,0,0,1,11.48,12.12,33,30.0026,43
04-04-2011 9:00,2,0,1,2,20.5,24.24,51,26.0027,318
10-11-2011 4:00,4,0,1,1,15.48257052,20.25557652,99,5.976561546,9
16-10-2012 21:00,4,0,1,1,17.65150929,23.9249308,62,0.101733436,238
09-05-2011 22:00,2,0,1,1,21.32,25.0,68,6.0032,130
02-02-2012 1:00,1,0,1,2,18.86,22.725,55,0.0,12
09-05-2011 14:00,2,0,1,1,25.42,31.06,41,15.0013,169
11-09-2011 11:00,3,0,0,1,28.7,32.575,65,0.0,311
04-01-2012 23:00,1,0,1,2,8.2,11.365,44,7.0015,21
18-06-2011 07:00,2,0,0,1,26.24,29.545,78,8.9981,57
18-03-2011 09:00,1,0,1,1,18.86,22.725,63,15.0013,357
12-09-2012 12:00,3,0,1,1,27.88,31.82,36,8.9981,227
16-07-2012 04:00,3,0,1,1,27.88,31.82,79,7.0015,12
05-05-2012 13:00,2,0,0,1,29.14565456,33.02475654,58,9.417777797,696
14-11-2011 16:00,4,0,1,1,25.42,31.06,46,27.9993,340
11-06-2011 8:00,2,0,0,1,30.78988841,33.19556202,61,12.85353351,136
14-12-2011 02:00,4,0,1,1,10.66,15.15,75,0.0,5
10-07-2011 20:00,3,0,0,1,31.53479781,33.60886731,54,13.46568766,192
12-10-2012 9:00,4,0,1,1,20.5,24.24,39,19.9995,440
01-04-2011 7:00,2,0,1,3,9.84,12.12,93,0.0,102
17-05-2011 14:00,2,0,1,1,25.50618521,27.94705227,74,31.20016388,125
03-01-2012 20:00,1,0,1,1,3.719522875,6.721596045,36,17.33692418,99
15-06-2011 09:00,2,0,1,1,24.6,31.06,49,0.0,410
19-02-2012 00:00,1,0,0,2,13.54527596,15.34577173,33,22.68197858,57
10-06-2012 9:00,2,0,0,1,28.7,32.575,58,0.0,217
17-05-2012 21:00,2,0,1,1,23.78,27.275,40,7.0015,361
14-03-2012 09:00,1,0,1,1,21.32,25.0,68,0.0,647
12-05-2012 17:00,2,0,0,2,27.02953572,30.42268569,37,13.10546924,484
13-08-2011 08:00,3,0,0,2,29.21427414,34.03187628,65,9.394913633,131
10-04-2011 1:00,2,0,0,2,15.58,19.695,87,8.9981,37
05-05-2011 1:00,2,0,1,1,13.94,16.665,71,12.998,12
15-09-2011 04:00,3,0,1,1,24.6,28.79,78,7.0015,9
12-05-2012 1:00,2,0,0,1,19.35376735,24.3953752,46,0.0,82
07-12-2012 12:00,4,0,1,2,13.94,16.665,71,12.998,126
10-11-2012 14:00,4,0,0,1,22.14,25.76,37,0.0,501
14-01-2012 14:00,1,0,0,1,9.84,10.605,41,19.9995,188
07-07-2011 13:00,3,0,1,1,35.26,39.395,41,0.0,198
18-01-2012 06:00,1,0,1,1,13.94,14.395,36,35.0008,44
19-08-2011 18:00,3,0,1,1,31.16,35.605,58,35.0008,539
14-04-2012 20:00,2,0,0,2,22.96,26.515,46,8.9981,151
08-10-2011 2:00,4,0,0,1,18.86,22.725,82,0.0,36
01-07-2011 22:00,3,0,1,1,28.7,31.82,42,0.0,165
11-12-2012 3:00,4,0,1,3,14.57096119,18.35228187,73,19.82109751,7
08-02-2012 16:00,1,0,1,3,10.66,13.635,81,7.0015,93
12-10-2012 4:00,4,0,1,1,14.76,18.18,76,7.0015,10
13-10-2011 07:00,4,0,1,3,21.57648442,26.00721343,99,9.373460276,79
12-12-2011 13:00,4,0,1,2,12.3,15.91,52,7.0015,124
18-05-2011 17:00,2,0,1,1,24.6,29.545,69,8.9981,461
19-06-2012 15:00,2,0,1,1,31.98,37.12,59,11.0014,217
08-01-2012 16:00,1,0,0,1,16.4,20.455,37,19.9995,255
07-09-2011 0:00,3,0,1,2,21.43795124,27.03254762,93,14.94233439,20
09-02-2011 7:00,1,0,1,1,2.46,5.305,49,7.0015,117
12-10-2012 18:00,4,0,1,1,18.04,21.97,38,19.9995,595
09-01-2011 22:00,1,0,0,1,5.74,6.06,46,19.9995,28
11-11-2011 2:00,4,1,0,1,13.12,14.395,57,19.0012,6
12-06-2011 8:00,2,0,0,1,28.7,33.335,74,0.0,97
09-08-2012 7:00,3,0,1,2,28.7,33.335,84,11.0014,232
11-06-2012 23:00,2,0,1,2,28.7,32.575,58,15.0013,105
10-11-2012 6:00,4,0,0,1,9.84,12.88,93,6.0032,22
10-02-2012 22:00,1,0,1,2,12.51686403,18.17154745,65,0.0,72
04-11-2012 10:00,4,0,0,1,14.72058794,17.03572008,50,12.78495895,202
04-08-2012 13:00,3,0,0,1,36.08,40.91,42,19.9995,505
07-01-2011 22:00,1,0,1,2,7.870405786,10.83133253,46,10.84814505,45
08-10-2012 6:00,4,1,0,1,13.94,17.425,76,7.0015,46
14-12-2011 08:00,4,0,1,2,10.66,15.15,87,0.0,316
14-06-2012 14:00,2,0,1,1,28.7,32.575,54,19.0012,190
15-06-2012 14:00,2,0,1,1,29.82268316,31.91841168,36,12.12448929,278
01-08-2011 0:00,3,0,1,1,29.52,34.09,70,15.0013,60
16-07-2011 03:00,3,0,0,1,24.51801367,29.32457795,76,8.301508063,16
02-07-2012 23:00,3,0,1,1,30.50759565,33.71727846,51,6.781994804,128
13-04-2012 00:00,2,0,1,1,16.4,20.455,37,16.9979,33
12-05-2012 19:00,2,0,0,2,26.24,31.06,36,11.0014,246
09-05-2011 5:00,2,0,1,1,17.22,21.21,77,11.0014,27
06-01-2011 19:00,1,0,1,1,9.02,12.88,55,6.0032,121
03-10-2012 5:00,4,0,1,2,25.42,27.275,94,7.0015,28
17-07-2012 18:00,3,0,1,1,36.9,40.15,33,12.998,566
12-01-2011 15:00,1,0,1,1,8.2,8.335,47,27.9993,81
01-04-2012 1:00,2,0,0,2,14.76,17.425,76,11.0014,43
02-06-2011 6:00,2,0,1,1,27.06,31.06,39,8.9981,52
10-12-2012 3:00,4,0,1,2,15.58,19.695,94,7.0015,5
16-08-2011 00:00,3,0,1,1,26.24,30.305,69,7.0015,43
19-12-2012 01:00,4,0,1,1,12.3,15.91,65,6.0032,13
16-01-2012 18:00,1,1,0,1,10.66,11.365,52,22.0028,135
01-09-2012 13:00,3,0,0,2,33.62,38.635,52,6.0032,666
11-04-2012 12:00,2,0,1,2,14.76,16.665,46,26.0027,69
12-07-2011 9:00,3,0,1,1,31.98,36.365,55,32.9975,475
08-02-2011 14:00,1,0,1,1,9.02,9.85,37,27.9993,65
19-12-2011 07:00,4,0,1,1,7.38,10.605,74,7.0015,194
10-03-2011 16:00,1,0,1,3,17.22,21.21,0,16.9979,30
06-12-2011 2:00,4,0,1,2,18.86,22.725,87,12.998,7
12-08-2011 5:00,3,0,1,1,24.15876623,31.57766338,54,9.246109313,22
15-09-2011 17:00,3,0,1,3,19.68,23.485,82,31.0009,254
04-01-2011 16:00,1,0,1,1,12.3,14.395,49,16.9979,152
07-11-2011 11:00,4,0,1,1,17.22,21.21,77,7.0015,172
05-07-2011 0:00,3,0,1,2,28.7,32.575,65,11.0014,46
04-03-2011 5:00,1,0,1,2,5.344992542,9.412737582,75,9.216597314,8
01-09-2012 11:00,3,0,0,2,32.8,37.88,55,15.0013,425
05-05-2011 17:00,2,0,1,1,22.96,26.515,26,26.0027,494
10-06-2012 10:00,2,0,0,1,31.16,34.09,40,7.0015,305
12-05-2011 6:00,2,0,1,1,18.04,21.97,88,0.0,88
03-03-2012 20:00,1,0,0,1,18.04,21.97,30,8.9981,133
05-10-2012 15:00,4,0,1,1,29.52,32.575,39,16.9979,475
15-08-2011 19:00,3,0,1,1,28.7,32.575,65,0.0,495
11-06-2012 3:00,2,0,1,1,26.24,29.545,78,7.0015,6
17-06-2012 13:00,2,0,0,1,25.34221496,30.18838373,55,10.32889035,746
01-02-2011 15:00,1,0,1,2,9.507606895,14.64748647,75,0.621702097,99
01-12-2012 1:00,4,0,0,1,10.66,15.15,81,0.0,36
06-03-2012 12:00,1,0,1,1,10.66,13.635,41,7.0015,81
04-08-2011 23:00,3,0,1,1,27.99709514,30.3676178,72,6.919508689,101
11-03-2012 17:00,1,0,0,1,21.32,25.0,27,19.9995,229
10-10-2012 9:00,4,0,1,1,22.14,25.76,60,19.0012,636
10-07-2011 19:00,3,0,0,1,32.55922245,36.40090897,53,21.86014959,185
06-03-2012 18:00,1,0,1,1,13.94,15.15,42,22.0028,208
14-04-2012 05:00,2,0,0,1,14.76,18.18,66,7.0015,10
02-11-2012 17:00,4,0,1,1,15.58,19.695,40,22.0028,354
07-04-2012 19:00,2,0,0,1,22.14,25.76,16,22.0028,166
06-04-2012 23:00,2,0,1,1,17.22,21.21,30,19.0012,66
10-07-2012 8:00,3,0,1,1,29.52,34.85,74,8.9981,398
10-03-2011 10:00,1,0,1,3,16.4,20.455,0,11.0014,26
05-08-2012 19:00,3,0,0,1,28.7,33.335,84,15.0013,154
19-09-2012 20:00,3,0,1,1,21.32,25.0,48,11.0014,443
03-10-2012 4:00,4,0,1,2,24.6,25.0,100,0.0,13
03-11-2011 10:00,4,0,1,2,16.4,20.455,76,12.998,287
10-02-2011 11:00,1,0,1,1,5.74,6.06,39,23.9994,73
01-06-2012 22:00,2,0,1,3,24.6,27.275,88,8.9981,134
15-02-2011 01:00,1,0,1,1,12.3,12.12,42,51.9987,1
19-04-2012 15:00,2,0,1,1,24.6,31.06,43,0.0,192
18-05-2012 07:00,2,0,1,1,18.86,22.725,82,7.0015,302
18-06-2012 06:00,2,0,1,3,20.85875439,23.8784498,88,8.342434465,62
14-06-2011 18:00,2,0,1,1,25.42,31.06,51,22.0028,540
08-09-2012 18:00,3,0,0,3,23.78,27.275,83,8.9981,216
03-06-2012 0:00,2,0,0,1,22.14,25.76,60,11.0014,154
02-06-2012 23:00,2,0,0,1,22.96,26.515,52,7.0015,214
15-09-2012 22:00,3,0,0,1,22.93381758,26.29264501,50,1.671612731,398
19-01-2012 09:00,1,0,1,1,4.92,9.85,54,0.0,329
14-01-2011 16:00,1,0,1,1,9.02,12.12,41,7.0015,139
19-10-2012 21:00,4,0,1,1,20.5,24.24,77,0.0,159
18-05-2012 10:00,2,0,1,1,24.6,31.06,46,8.9981,352
10-09-2011 2:00,3,0,0,2,24.6,25.0,97,7.0015,27
19-11-2012 15:00,4,0,1,1,18.04,21.97,54,12.998,267
18-01-2012 01:00,1,0,1,2,18.86,22.725,77,22.0028,5
